% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
14.5	14.75	1	1	1	3	17	6839	17	6839	0.00471429	0	0.00471429	0.00471429	402.294	163.577	223	944	
14.75	15	1	1	1	3	17	6562	16	6117	0.00471429	0	0.00471429	0.00471429	382.312	63.7136	278	500	
15	15.25	1	1	1	3	16	5617	17	6062	0.00471429	0	0.00471429	0.00471429	356.588	163.008	223	944	
15.25	15.5	1	1	1	3	17	6617	17	6617	0.00471429	0	0.00471429	0.00471429	389.235	168.776	223	944	
15.5	15.75	1	1	1	3	17	7284	16	6950	0.00471429	0	0.00471429	0.00471429	434.375	144.956	334	944	
15.75	16	1	1	1	3	16	5117	17	5451	0.00471429	0	0.00471429	0.00471429	320.647	57.2363	223	389	
16	16.25	1	1	1	3	17	6507	17	6507	0.00471429	0	0.00471429	0.00471429	382.765	169.771	223	944	
16.25	16.5	1	1	1	3	17	7062	16	6839	0.00471429	0	0.00471429	0.00471429	427.438	152.538	223	944	
16.5	16.75	1	1	1	3	16	5561	17	5784	0.00471429	0	0.00471429	0.00471429	340.235	64.7626	223	445	
16.75	17	1	1	1	3	17	6285	17	6285	0.00471429	0	0.00471429	0.00471429	369.706	168.684	223	944	
17	17.25	1	1	1	3	17	6950	16	6672	0.00471429	0	0.00471429	0.00471429	417	162.058	223	944	
17.25	17.5	1	1	1	3	16	5895	17	6173	0.00471429	0	0.00471429	0.00471429	363.118	62.5199	278	445	
17.5	17.75	1	1	1	3	17	6173	17	6173	0.00471429	0	0.00471429	0.00471429	363.118	166.571	223	944	
17.75	18	1	1	1	3	17	6728	16	6450	0.00471429	0	0.00471429	0.00471429	403.125	168.905	223	944	
18	18.25	1	1	1	3	16	6284	17	6562	0.00471429	0	0.00471429	0.00471429	386	63.5364	278	500	
18.25	18.5	1	1	1	3	17	6006	17	6006	0.00471429	0	0.00471429	0.00471429	353.294	161.67	223	944	
18.5	18.75	1	1	1	3	17	6562	16	6228	0.00471429	0	0.00471429	0.00471429	389.25	174.311	223	944	
18.75	19	1	1	1	3	16	6950	17	7284	0.00471429	0	0.00471429	0.00471429	428.471	142.449	334	944	
19	19.25	1	1	1	3	17	5562	17	5562	0.00471429	0	0.00471429	0.00471429	327.176	64.6995	223	445	
19.25	19.5	1	1	1	3	17	6396	16	6062	0.00471429	0	0.00471429	0.00471429	378.875	174.555	223	944	
19.5	19.75	1	1	1	3	16	6728	17	7062	0.00471429	0	0.00471429	0.00471429	415.412	155.795	223	944	
19.75	20	1	1	1	3	17	6006	17	6006	0.00471429	0	0.00471429	0.00471429	353.294	61.9675	278	445	
20	20.25	1	1	1	3	17	6229	16	5840	0.00471429	0	0.00471429	0.00471429	365	173.06	223	944	
20.25	20.5	1	1	1	3	16	6561	17	6950	0.00471429	0	0.00471429	0.00471429	408.824	160.492	223	944	
20.5	20.75	1	1	1	3	17	6395	17	6395	0.00471429	0	0.00471429	0.00471429	376.176	66.6767	278	500	
20.75	21	1	1	1	3	17	6062	16	5673	0.00471429	0	0.00471429	0.00471429	354.563	168.132	223	944	
21	21.25	1	1	1	3	16	6339	17	6728	0.00471429	0	0.00471429	0.00471429	395.765	166.333	223	944	
